,alignscore,clipscore,fuyu_dsg,fuyu_tifa,instruct_blip_dsg,instruct_blip_tifa,llava-alt_dsg,llava-alt_tifa,llava_dsg,llava_tifa,mplug_dsg,mplug_tifa,blip1_dsg,blip1_tifa,gpt4v_tifa,gpt4v_dsg,viescore,llmscore_over,llmscore_ec
13,-0.7698834812584088,-0.7592845953005004,-0.658186837059432,-0.8420651393554099,-0.755104636385188,-0.8600267996972071,-0.9373759943331937,-0.9492883866293914,-0.9505751584925433,-0.7971852770876129,-0.8459871618201484,-0.7809272044651486,-0.8286047831146476,-0.7885431098111396,-0.9619400926811251,-0.9079744125377576,-0.4744713192467655,0.5263683326207192,0.4258213196862713
14,-0.8690033791506638,-0.6346184853339163,-0.9694091107021112,-0.8083250694269424,-0.8802251329480328,-0.9784000070031436,-0.8930182665947722,-0.978893215707848,-0.9525253435228752,-0.9740429594131044,-0.8477557475476104,-0.9606114830567948,-0.7645613189128021,-0.9352153805538401,-0.9745998621613718,-0.9525253435228752,-0.39450766876019416,0.8149774046210417,0.641004528101122
15,-0.84272631149631,-0.7453849645377583,-0.28855570552249443,-0.40468641763107566,-0.7166873635777082,-0.7581511998041678,-0.5238095238095238,-0.5736393467181179,-0.6980670789963894,-0.57408270101794,-0.388368105472727,-0.6136104274858618,0.0,0.34760366990277364,-0.9805387537417796,-1.0,-0.3785542491336697,0.4300220351351944,0.3434220708838651
16,-0.8014002605584396,-0.8014002605584396,0.5415650255319866,-0.6061401566384458,-0.9409585518440985,-0.8819171036881969,-0.7055336829505575,-0.828416869579514,-1.0,-0.9183300132670379,-0.764575131106459,-0.7067133972020974,-0.41873639446279987,-0.6829051443734969,-1.0,-1.0,-0.6061401566384458,0.6085252893662133,0.7478830532179872
17,-0.8451616825795261,-0.8251767081126097,-0.6068656394723057,-0.24728176683160977,-0.7163562312027347,-0.8947111918332481,-0.9396526483278103,-0.8338151934368463,-0.7595155115198603,-0.7314555423434899,-0.936558784095393,-0.8312333824172486,-0.9429888338852525,-0.8875824565481294,-0.899679680003376,-0.9196438251172248,-0.5019849228629694,0.5980111755985308,0.3298848983779071
18,-0.8014002605584396,-0.7977240352174657,0.8551669866338554,-0.6409585518440984,-1.0,-0.5384364098590421,-1.0,-0.47066447040556714,-0.9183300132670379,-0.24647230024481062,-1.0,-0.8366600265340757,-1.0,-0.8592885651111362,-0.7756225624577286,-0.8651483716701106,-0.7026420646406925,0.7793568064598677,0.5354174725595812
19,-0.849520635491747,-0.7948786475635068,0.26407229204738375,-0.7472730292316218,-0.9020538582709736,-0.7874674208243637,-0.6985463717913104,-0.39613882420311497,-0.20886066611801798,-0.4361650289886186,-0.8685942162141422,-0.641666674961672,-0.9086429133948989,-0.8569672877426432,-0.8489091173262381,-0.9168714561126873,-0.21893807074392832,0.5275491639743819,0.3031868474313746
20,-0.8398459987074238,-0.8398459987074238,-0.7788554169436831,-0.65,-1.0,-0.38036288715636535,-0.9636962204896987,-1.0,0.5833333333333334,-0.4166666666666667,0.9636962204896987,-0.42839379679695516,-0.9636962204896987,-0.6136962204896986,-0.9636962204896987,-0.9636962204896987,0.27777777777777785,0.3984925297873177,0.11763736231714705
21,-0.8050764858994134,-0.8050764858994134,-0.5474294581406184,-0.772325299675904,-0.9409585518440985,-0.9409585518440985,-1.0,-0.9409585518440985,-1.0,-0.9063180276860007,-0.9409585518440985,-0.8551669866338554,-1.0,-1.0,-0.8551669866338554,-1.0,-0.8205264624757576,-0.45334008203893045,-0.5238002388020498
22,-0.8173135806940842,-0.8173135806940842,0.06737610344381695,-0.7675432907811112,-0.46153846153846156,-1.0,-0.46153846153846156,-0.45050924505681,-0.46153846153846156,-0.6281971650768844,-0.24615384615384617,-0.3997112612805636,-0.676923076923077,-0.41281254969226894,-1.0,-0.46153846153846156,0.0949756880894981,0.833840491504418,0.8684797629501559
23,-0.8167466777394637,-0.7302287654405385,-0.7496967610988435,-0.2533733151631669,-1.0,-0.6763995217022897,-1.0,-0.8434967947938051,0.5,-0.8592885651111362,0.9409585518440985,-0.8592885651111362,0.6290994448735806,0.0,-1.0,-1.0,-0.39367457598003963,-0.6829051443734969,-0.5959418789382648
24,-0.8167466777394637,-0.7977240352174657,0.06810321456307333,0.12909944487358055,-1.0,-0.9183300132670379,-1.0,-0.8592885651111362,-1.0,-0.9183300132670379,-0.773861278752583,-0.7055336829505575,-0.7000000000000001,-0.7000000000000001,-0.9409585518440985,-1.0,-0.3651483716701107,0.7496967610988435,0.8366600265340757
25,-0.9096123736198686,-0.9191662299870897,0.4288654732270379,-0.051269789476599804,-0.3749429330030373,-0.5938116784897712,-0.4980019616948126,-0.51508275325927,-0.26940435986625333,-0.2370009236905159,-0.2800311673796273,-0.673499277492996,-0.5398992766649072,-0.37752404534808603,-0.6174586949495665,-0.6253772808290831,0.006438050963211042,0.659354967287951,0.6914977516966456
26,-0.8050764858994134,-0.7977240352174657,-0.8366600265340757,0.5477225575051661,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7302967433402214,-0.8366600265340757,0.8819171036881969,0.8819171036881969
27,-0.8014002605584396,-0.7977240352174657,-0.9183300132670379,-0.8819171036881969,-0.9183300132670379,-0.9183300132670379,-0.9409585518440985,-0.8592885651111362,-0.9183300132670379,-0.8819171036881969,-1.0,-0.8819171036881969,-0.9183300132670379,-0.9063180276860007,-0.9183300132670379,-0.9183300132670379,-0.1656833739159028,0.8819171036881969,0.6627334956636112
28,-0.8014002605584396,-0.6426528342203331,-0.11180828963118031,0.5433078796633375,-1.0,-1.0,-1.0,-0.9183300132670379,-1.0,-0.21729115524240022,-1.0,-0.8325384480567948,-1.0,-0.49424781654369127,-0.8061069235142091,-0.8651483716701106,0.40296072362616364,-0.4446437915185764,-0.5222221573812985
29,-0.7977240352174657,-0.8014002605584396,-0.9183300132670379,0.2645751311064591,-1.0,-0.9409585518440985,-0.12909944487358055,-0.8167466777394637,-0.27386127875258304,-0.19999999999999998,0.0,-0.24379081661160037,-1.0,-0.7834783849371486,-0.9183300132670379,-0.9409585518440985,-0.7455751826215626,0.8819171036881969,0.8246480409530383
30,-0.7907909687738227,-0.9158200234553712,-0.3933765753947839,-0.6761690165328235,-0.5263191757760725,-0.7647411127534705,-0.4276886141581959,-0.8604481105551688,-0.4593948560414395,-0.8183530217770272,-0.6885017906170333,-0.8860921127824865,-0.7311665233534904,-0.7852313152445488,-0.8059412010581875,-0.5203966513276946,-0.6259434903460434,0.38221895535411726,0.44229935709431106
31,-0.7977240352174657,-0.8050764858994134,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7302967433402214,-0.828416869579514,-1.0,-1.0,-0.5477225575051661,0.2581988897471611,0.0,1.0,1.0
32,-0.8528028654224417,-0.7554942218333714,-0.7826237921249265,-0.8736150282111789,-1.0,-0.947213595499958,-1.0,-0.9264014327112209,-1.0,-1.0,-0.75,-0.8660254037844388,-1.0,-0.947213595499958,-0.7826237921249265,-0.8535533905932736,-0.5000000000000001,1.0,0.6708203932499369
33,-0.842356260963212,-0.8231450337736084,-0.8502132775727049,-0.9512740881538074,-1.0,-1.0,-0.9381655709774332,-0.8633217947490789,-1.0,-0.8502132775727049,-0.9512740881538074,-0.8441105675594753,-0.9512740881538074,-1.0,-0.9320628609642039,-0.9512740881538074,-0.6700168083146496,0.9512740881538074,0.19162677479537585
34,-0.6381792281739725,-0.7977240352174657,-0.782523577376085,-0.8551669866338554,-0.9409585518440985,-0.9409585518440985,-0.9409585518440985,-0.8819171036881969,-0.9063180276860007,-0.7529940238806682,-1.0,-0.8651483716701106,-1.0,-1.0,-0.9409585518440985,-0.8325384480567948,-0.47066447040556714,1.0,0.4118082896311804
35,-0.8014002605584396,-0.8130704523984899,-0.6154263042845697,-0.1656833739159028,-0.9409585518440985,-0.9142084347897571,-1.0,-1.0,-0.9409585518440985,-0.8551669866338554,0.0,0.40296072362616364,-0.9183300132670379,-0.9183300132670379,-0.9409585518440985,-0.8651483716701106,-0.39367457598003963,0.847276579530099,0.8592885651111362
36,-0.8398459987074238,-0.8355570691429545,-0.15061601901917732,-0.7568125877365391,-0.9636962204896987,-0.9636962204896987,-0.9636962204896987,-1.0,-1.0,-1.0,-0.9636962204896987,-0.7570088589648369,-1.0,-0.9311183104847816,-0.9636962204896987,-1.0,-0.31794822778493453,0.8907043656336674,0.7570088589648369
37,-0.10867425823417096,-0.7411783973613916,0.1968006612513327,0.145951276623156,-0.46153846153846156,-0.46153846153846156,-0.6005686329407791,-0.46153846153846156,-0.7564659925027818,-0.5518427210945865,-0.8547751694908884,-0.32635697593225266,-0.30960941226920163,-0.145951276623156,-0.3997040325158948,-1.0,-0.22610674548767798,0.3997040325158948,-0.34166087721020577
38,-0.8212725925997483,0.1784282488325107,0.015384615384615467,0.23076923076923084,-0.7929407404683217,-0.6112840402007471,-0.8876909901397596,-0.3185877528076826,-0.7564659925027818,-0.4964398453754942,-0.6739105563163965,0.42133266402175085,-0.8588831717735458,-0.7806518079574853,-0.7844878527166922,-0.9381655709774332,-0.5565141496279596,0.667346405764661,0.680454922941035
39,-0.7751199743429199,-0.7842487985239379,0.03245775013614566,-0.535478406365439,-0.9012021792748421,-0.9377495261101517,-0.8821334396547594,-0.8679742177020837,-0.849698664391666,-0.9044929750483129,-0.8049399672041161,-0.8844401031956749,-0.8702831198866757,-0.8799187030100324,-0.9343771793701778,-0.9003963032120897,-0.6842560759810239,0.7267778852798434,0.6940066803862802
40,-0.8398205694528312,0.3313667478318056,-0.782523577376085,-0.4645751311064591,-1.0,-0.9183300132670379,-0.9409585518440985,-0.8651483716701106,-1.0,-0.9409585518440985,-0.764575131106459,-0.773861278752583,-1.0,-1.0,-0.7302967433402214,-0.49424781654369127,0.12909944487358055,0.2645751311064591,0.46177779054311296
41,-0.9278902848383412,-0.6763238656114507,-0.436596067936306,-0.882938899273205,-0.815770488054057,-0.5867697578820278,-0.4891040137813554,-0.8005162486275447,-0.6160345198176411,-0.7308574062625048,-0.6840684489343428,-0.7587392799182574,-0.7857245540523147,-0.7824262357211643,-0.7299493170653936,-0.716412962110872,0.24727114696909633,0.4115840819900299,0.6157446632673637
42,-0.8389622901452369,-0.8233272117191619,-0.6293245814781153,-0.7731635967125581,-0.8782167857893963,-0.8496717927712093,-0.8921774991659366,-0.922682738387153,-0.8953855148314077,-0.8441083246482071,-0.8855949862657285,-0.8688661538085123,-0.8577622241268272,-0.8688901353247243,-0.8716917909783282,-0.8969181159513762,-0.8234713340106321,0.8487088566487702,0.7100156259062881
43,-0.9018685769482945,-0.8934453669445372,-1.0,-0.9296181273332773,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8047378541243649,-1.0,-0.8047378541243649,-1.0,-1.0,-0.6666666666666667,0.8047378541243649,0.7805469288332912
44,-0.8173135806940842,-0.8463152728688761,-0.7481772654685893,-0.08707657408536046,-0.8633217947490789,-0.8684797629501559,0.18340213848448056,-0.6045369432335218,-0.6846310967843893,-0.7806518079574853,-0.8480709507307401,-0.5199593927366568,-0.8633217947490789,-0.8441105675594753,-0.6885288534669857,-0.6977396139607633,0.5391879845755829,0.5326314939049829,0.5110338097561724
45,-0.840148890401857,-0.840148890401857,-0.33756214862744477,-0.790273407081759,-0.238888737108525,-0.8588224156062183,-0.8078077766425139,-0.6153053388377718,-0.35772074745171756,-0.8161064225673477,-0.5826316708884263,-0.8893629245465386,-0.6888316663312585,-0.9229907784392779,-0.9229907784392779,0.0,-0.3519440775734182,0.9622617212824345,0.5603047923213634
46,-0.5755064165860797,-0.7119406087104013,0.34364845664856236,0.5076925598200815,-0.6453638600637286,-0.8762123282758651,-0.6583093114470716,-0.8026263948051398,-0.843402785343349,-0.8222489201492068,-0.8115968552274139,-0.945138153932197,-0.8653583370039463,-0.8942889204625355,-0.7869130559679981,-0.8268417155978819,-0.1779779425775489,0.6865514630565155,0.386936770573011
47,-0.8635535401295893,-0.558406824652226,-1.0,-0.9173419725817379,-1.0,-0.885662018573853,-1.0,-0.885662018573853,-1.0,-1.0,-0.7,-0.585662018573853,-1.0,-0.5688452387604008,-1.0,-1.0,-0.585662018573853,0.511207720338155,-0.41713240371477056
48,-0.751122054684395,-0.8326059301583988,-0.5171169009602425,-0.7485220851533081,-0.9203210713401037,-0.8753343576249489,-0.9322213892907717,-0.9665475915767289,-0.9322213892907717,-0.8706639044274781,-0.9632395980953024,-0.8437383979827369,-0.965861508950383,-0.8996828773809998,-0.9192083913499237,-0.9878622295498872,-0.21835974694831703,0.7140986407319561,0.44563307565605326
49,-0.8173135806940842,-0.8173135806940842,-0.676615990544488,-0.06415830019508938,-1.0,-0.9120477065952716,-1.0,-0.9512740881538074,-1.0,-0.9364169019859522,-1.0,-0.9364169019859522,-0.9364169019859522,-0.9364169019859522,-1.0,-1.0,-0.9120477065952716,0.9120477065952716,0.36783925826521635
50,-0.7784115567563032,-0.7677467932096926,-0.3354774304263751,-0.21755889706876433,-0.7821260826519978,-0.8677561860104099,-0.7469755825384563,-0.8791198575374651,-0.7147798551496136,-0.9052274518569721,-0.7776628155777098,-0.8933011144768167,-0.8119583114889605,-0.8644549379263199,-0.9087629470684919,-0.7435376476064517,-0.560984339347154,0.7140119239952062,0.33884494429251527
51,-0.8530139130074631,-0.7425500129366873,0.21355938964753274,-0.5683743363694586,-0.9738599158353622,-0.820349716490473,-0.9773357964783548,-0.8757297205881157,-0.9965861813612097,-0.8123674752832846,-0.9611450625022527,-0.8704554309524316,-0.9687424514126469,-0.8081239546856979,-0.9153395644286846,-0.9693540449152859,-0.5624068209610915,0.7845482132283945,0.7520426343993516
52,-0.6273876578881777,-0.8212725925997483,-0.8441105675594753,-0.7056476712167215,-0.8648185143937911,-0.8012354163797433,-0.7692307692307693,-0.6399864642455524,-0.8648185143937911,-0.8480709507307401,-0.6844128150846944,-0.7556800343504784,-0.7692307692307693,-0.43757326058492374,-1.0,-0.7692307692307693,-0.3568564976650214,0.7768662209890628,0.7056476712167215
53,-0.7838181767422487,-0.7896746691722697,-0.6621007914731942,-0.4387779870438242,-0.9075284705637031,-0.747054252308624,-0.8657784990528111,-0.7359464041162803,-0.8696326850002442,-0.7265045354535694,-0.8226227097113882,-0.7295488355367845,-0.9308054576871101,-0.8345724268202055,-0.6298397908753287,-0.7668338990890455,-0.4311210821920391,0.41811981624033057,0.47468010097649777
54,-0.9331103779643186,-0.8127941528416981,-0.7377233695440172,-0.5047078938125815,-0.9655670878063146,-0.9751959606902812,-0.9534924076467056,-0.9601258157818858,-0.9478480989907161,-0.9394719590570356,-0.9282898912521585,-0.9401275490537123,-0.9893152886342723,-0.9893152886342723,-0.9796007906461196,-0.9725975362264546,-0.7302326063968541,0.7589662777283744,0.6135125587283902
55,-0.8253431300080649,-0.6273876578881777,0.2965081238574965,-0.43525840103847124,-0.9120477065952716,-0.8633217947490789,-0.9120477065952716,-0.8633217947490789,-0.9364169019859522,-0.9512740881538074,-0.9120477065952716,-0.8503858102771927,-1.0,-0.8502132775727049,-1.0,-0.9381655709774332,-0.8396719445839421,0.41281254969226894,0.6754143362836127
56,-0.8327369218760458,-0.7725908647020245,-0.6417358441784978,-0.3267297990436691,-0.8105322729800559,-0.8202075267332212,-0.867713335875938,-0.8784733513029496,-0.9418058838461022,-0.8907537082963339,-0.7836236781559919,-0.633736983921004,-0.7685814374371139,-0.6836463210383831,-0.81765043975103,-0.8436977646079733,-0.4285436866278201,0.8457220254439203,0.48232555336830407
57,-0.5440867041113769,-0.6221554881544566,0.006105109628383629,0.33920103416061276,-0.650536123980238,-0.7466032026722995,-0.46488627155695444,-0.8674684504880046,-0.46488627155695444,-0.8674684504880046,-0.4219348233385634,-0.8227224161088332,-0.4433550130425814,-0.7517620073583418,-0.6938579017194936,-0.463705079342194,-0.11576268388691491,0.6517602418476236,0.3755944995845492
58,-0.8212725925997483,-0.8173135806940842,0.5256967617335511,-0.8441105675594753,-0.7692307692307693,-0.8311745830875891,-1.0,-0.8588831717735458,-1.0,-0.8991117221233853,-1.0,-0.9120477065952716,-1.0,-0.8441105675594753,-0.9364169019859522,-1.0,-0.5028077742881775,0.6683424913541546,0.4460706220812768
59,-0.9285551152709717,-0.8341580077899493,-0.7162336012221168,-0.2343149174316823,-0.7500977643241007,-0.6655528849341688,-0.6928559793318014,-0.6385806065676524,-0.6974021279649933,-0.5947669597605616,-0.8602096595444498,-0.8087662067740357,-0.8330666909016302,-0.8695494405342906,-0.8330341923020889,-0.7957007509589775,-0.36625866039738963,0.7491206600284795,0.851244050595484
60,-0.88059189026185,-0.8921697160775885,0.3835601708174263,-0.7640798546613612,-0.9593026218643508,-0.7853145107925062,-0.9729705080550826,-0.8627937806667824,-0.9729705080550826,-0.9108719013749297,-0.9264942255802618,-0.7354288501527918,-0.8692556697362105,-0.8693246279481847,-0.9517352422365389,-0.9593026218643508,-0.5271013092979431,0.7939182119520466,0.7144412150950086
61,-0.8657525541937527,-0.8769811955306451,-0.16159664395236206,-0.07312833733364282,-0.9256603321171818,-0.8582095817679115,-0.9361065856084648,-0.905976282520618,-0.892582516113871,-0.8719300650945666,-0.9145415767975172,-0.8977809397524805,-0.8338478877310359,-0.8736246671962183,-0.9298745499447847,-0.9673213174461301,-0.5207786509547407,0.8484868147336478,0.849646208913833
62,-0.7106867804399015,-0.8284997884615349,0.34028523880389394,-0.26116641330009266,-0.8147976305591168,-0.9008197443894433,-0.7149953371350173,-0.7496428971736689,-0.7844618012332716,-0.8958264622306675,-0.6762423457591543,-0.28616675723129414,-0.7622630099879889,-0.6721691459851494,-0.7754355037318438,-0.7180012056865342,-0.346325721965829,-0.008695278940858498,0.40840326840423674
63,-0.8644024161159233,-0.7599438881420898,0.31079130091258916,0.24174248515583605,-0.7709446983885211,-0.7908685169022586,-0.784824638211825,-0.6675473242955996,-0.8141350214597435,-0.7772633486616767,-0.8287037437684025,-0.6141545997918,-0.8514060710172484,-0.759276567248403,-0.8739508713870204,-0.606276294869051,-0.5274387633243837,0.23876787475587524,0.47955209954064376
64,-0.8509962722458656,-0.8731007336518068,0.2948436387326763,-0.5941745764321388,-0.9821428571428573,-0.7958254913318157,-0.9780300195553806,-0.9947274449181538,-0.9415636767596777,-0.8967898036572868,-0.8497346982076447,-0.7733641862113453,-0.8386377093215017,-0.6762898427486487,-0.8715882490721883,-0.8335995157166174,-0.6418225521482392,0.7742593862291511,0.6090343811762636
65,-0.8014002605584396,-0.7977240352174657,-0.6117410646100917,0.20556456574004975,-1.0,-0.9183300132670379,-1.0,-1.0,-1.0,-0.9409585518440985,-1.0,-0.9409585518440985,-1.0,-0.9183300132670379,-1.0,-1.0,-0.5291502622129182,0.8246480409530383,0.8208682562167445
66,-0.5227889084350266,-0.5807771406596256,-0.3542101066274983,-0.5640299810180939,-0.6844938966608459,-0.010994163200287448,-0.7831988183615614,-0.8043373270651887,-0.8431334948549284,-0.7613538164994015,-0.6423474962294687,-0.5341952377484338,-0.7538013145215506,-0.7803531877036156,-0.34495538583884916,-0.5728467206796745,-0.12441563397555058,0.6317688805246882,0.6181410152938861
67,-0.8904373798508259,-0.7375981026980105,-0.08948951723224846,-0.8356150488807791,-0.8654783047943564,-0.8910488566159641,-0.8793351088368369,-0.8086184406888138,-0.9024796277600152,-0.880310700813589,-0.7891058535863626,-0.864911199063961,-0.9040026734654599,-0.8942581717371103,-0.9738093459495774,-0.94294357119087,-0.45938261594307706,0.8125962835358995,0.841532016024845
68,-0.8639705201562732,-0.4876469889694577,0.3617835663247173,0.4302568787455938,-0.9104317143234881,-0.8941862170561341,-0.8692344755963752,-0.9104317143234881,-0.9104317143234881,-0.9106415671583871,-0.6305690364162669,-0.5041695945863137,-0.9206165331136587,-0.9206165331136587,-0.8583981891959165,-0.9632667615292054,-0.5783646198754542,0.46380562457107244,0.7305377203324559
69,-0.9230502645091602,-0.9179054707329724,-0.6294819493837379,-0.6584786955986921,-0.9610364579701873,-0.8942486695830099,-0.9524148314838158,-0.8829999933952446,-0.9694744770059989,-0.9054456651157661,-0.95743637691514,-0.8678389707364755,-0.9370048400458981,-0.8538078053045549,-0.8496103295846535,-0.8840977761486817,-0.7176903729941997,0.7075869103232711,0.5444770091702207
70,-0.9179037741038087,-0.8797360577793892,-0.8387013741640035,-0.7761429119031709,-0.6850981760555414,-0.8595744166801198,-0.8824955986275579,-0.776297585724656,-0.3858340589671571,-0.7726902794071846,-0.8642197122456313,-0.8134256916013837,-0.8285506406544403,-0.8391008606247308,-0.8994226363211448,-0.8888423648783619,-0.758021964911039,0.7622303782054705,0.8827294611680816
71,-0.8260324683113804,-0.8077958312708287,0.0,-0.24450393091193784,-0.898973568093796,-0.8361649897059691,-0.9892642875582809,-0.8286205434757928,-0.9699681516803237,-0.9703590836467721,-0.7736605381168851,-0.6031134928824617,-0.7622241156118864,-0.7829231211009487,-0.8597108117222767,-0.911624379745426,-0.4755126384962659,0.35855718042880624,0.7033425543608404
72,-0.8244209577697164,-0.7253651377627078,-0.593242581788017,-0.5741276549077974,-0.9445348832632234,-0.9570929685568363,-0.9810267992845412,-0.9699914981330231,-0.9936269666347806,-0.9360026261031437,-0.9739910039300894,-0.920519900451058,-0.8817365926794478,-0.9577795952670936,-0.9781608537956836,-0.9220095759147703,-0.6555600203813303,0.8011586182702888,0.7253425452854797
73,-0.897630443333695,-0.8425759797669394,-0.29447865155196506,-0.010099789217900073,-0.8852583948644233,-0.9001939969506534,-0.9189117570622787,-0.914985609857309,-0.9921489129961794,-0.9200750548065276,-0.7766677159890621,-0.8031406049896481,-0.9921489129961794,-0.9871299618932325,-0.8562504588354432,-0.8773854191793351,-0.1888382951429514,0.7496745115197136,0.39240437760886654
74,-0.890857816656128,-0.8300578506470481,-0.3864865939896891,-0.6225309798492091,-0.8742945665027664,-0.8433850563464069,-0.6761648635402143,-0.802120312776305,-0.972163900230809,-0.8747247436691746,-0.8205177388645325,-0.9190226967118427,-0.886546693820754,-0.9227684233203309,-0.43640284178989924,-0.6379395491543992,-0.33753204603206616,0.9022477882231866,0.626853822799554
75,-0.7938004351253509,-0.8049666473200077,-0.5228932750663565,-0.6705966201103164,-1.0,-0.9780437656642755,-0.6996059223117418,-0.48852896705321236,-0.8460543843362658,-0.6653305440502715,-0.991804437216076,-0.8696818005389161,-0.9959022186080381,-0.4911880054391378,-0.9780437656642755,-0.8907706098860196,-0.25319108926659006,0.8271378656562278,0.8192856764755034
