,alignscore,clipscore,fuyu_dsg,fuyu_tifa,instruct_blip_dsg,instruct_blip_tifa,llava-alt_dsg,llava-alt_tifa,llava_dsg,llava_tifa,mplug_dsg,mplug_tifa,blip1_dsg,blip1_tifa,gpt4v_tifa,gpt4v_dsg,viescore,llmscore_over,llmscore_ec
10,0.9096710147205206,0.8671860320952731,0.48792459007805516,0.6407233223322327,0.8158810484223019,0.8177615380585679,0.7545492604816044,0.6891024062723731,0.7167431505055273,0.6889480852847186,0.7865924092409243,0.6082955279654945,0.7953329142438054,0.7160692021583115,0.6899660799413269,0.728253706323013,0.6030846298915608,0.5980122059825024,0.5397382000104769
11,1.0,1.0,0.4523809523809524,0.9111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7476190476190476,1.0,1.0,1.0,1.0,0.9111111111111111,1.0,0.9111111111111111
12,1.0,1.0,0.5,0.9000000000000001,1.0,1.0,0.6,0.7999999999999999,1.0,0.7999999999999999,0.7000000000000001,0.7000000000000001,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.9000000000000001,0.4,0.7999999999999999,0.9000000000000001
13,0.9455197132616487,0.91505376344086,0.7431899641577061,0.8741935483870968,0.8062724014336917,0.9025089605734767,0.9333333333333333,0.9666666666666666,0.9666666666666666,0.8498207885304659,0.8612903225806453,0.8458781362007168,0.8580645161290322,0.8478494623655914,0.9666666666666666,0.9154121863799284,0.6695340501792114,0.7888888888888889,0.7858422939068102
14,0.9551656920077972,0.8469785575048733,0.7485380116959064,0.7046783625730993,0.783625730994152,0.9122807017543859,0.7660818713450293,0.9298245614035088,0.7485380116959064,0.9298245614035088,0.7660818713450293,0.9078947368421053,0.8011695906432749,0.8586744639376218,0.9298245614035088,0.7485380116959064,0.4184210526315789,0.7212475633528265,0.44444444444444436
15,1.0,0.8988095238095238,0.5071428571428571,0.44642857142857145,0.6428571428571429,0.7619047619047619,0.5238095238095238,0.5968253968253967,0.7222222222222222,0.6158730158730158,0.5968253968253967,0.7619047619047619,0.0,0.3142857142857143,1.0,1.0,0.5507936507936508,0.41904761904761906,0.3746031746031746
16,1.0,1.0,0.6,0.8,1.0,1.0,0.9000000000000001,1.0,1.0,1.0,0.9000000000000001,0.8,0.7999999999999999,0.7999999999999999,1.0,1.0,0.7000000000000001,0.7000000000000001,0.9000000000000001
17,0.9656392694063928,0.920433789954338,0.7475456621004568,0.5939053779807203,0.8670471841704717,0.8994863013698631,0.9690258751902586,0.9314307458143075,0.8595890410958905,0.8104895991882294,0.9657343987823439,0.8546613394216135,0.9376331811263316,0.8977676306443428,0.8972222222222224,0.9556506849315068,0.7403158295281581,0.7481227803145609,0.8505707762557077
18,1.0,1.0,1.0,0.7000000000000001,1.0,0.6,1.0,0.5000000000000001,1.0,0.6,1.0,1.0,1.0,1.0,0.9000000000000001,0.9000000000000001,0.7999999999999999,0.9000000000000001,0.6
19,0.9333333333333333,0.925925925925926,0.782716049382716,0.7382716049382714,0.9259259259259258,0.854320987654321,0.6666666666666666,0.7333333333333333,0.5999999999999999,0.780246913580247,0.9012345679012346,0.6197530864197531,0.9358024691358023,0.85679012345679,0.8419753086419752,0.9333333333333333,0.4790123456790124,0.6962962962962962,0.7950617283950617
20,1.0,1.0,0.8833333333333334,0.65,1.0,0.4166666666666667,1.0,1.0,0.5833333333333334,0.4166666666666667,1.0,0.39444444444444443,1.0,0.65,1.0,1.0,0.27777777777777773,0.6055555555555556,0.7444444444444445
21,1.0,1.0,0.6,0.9000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7999999999999999
22,1.0,1.0,0.4538461538461539,0.8923076923076925,0.46153846153846156,1.0,0.46153846153846156,0.6538461538461539,0.46153846153846156,0.676923076923077,0.676923076923077,0.6692307692307692,0.676923076923077,0.676923076923077,1.0,0.46153846153846156,0.2153846153846154,1.0,1.0
23,1.0,0.9000000000000001,0.9000000000000001,0.6,1.0,0.7999999999999999,1.0,1.0,0.5,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.4,0.7999999999999999,0.7000000000000001
24,1.0,1.0,0.3,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.7999999999999999,0.7999999999999999,0.7000000000000001,0.7000000000000001,1.0,1.0,0.4,0.9000000000000001,1.0
25,0.9653153153153152,0.972972972972973,0.4770270270270271,0.6996621621621623,0.7814189189189189,0.7781531531531533,0.795945945945946,0.7853603603603605,0.5101351351351351,0.6164414414414414,0.7162162162162162,0.8734234234234235,0.7243243243243244,0.7082207207207207,0.6713963963963965,0.8013513513513514,0.6425675675675676,0.6605855855855856,0.7889639639639641
26,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9000000000000001
28,1.0,0.9000000000000001,0.4,0.6,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,0.5000000000000001,0.9000000000000001,0.9000000000000001,0.4,0.6,0.7999999999999999
29,1.0,1.0,1.0,0.4,1.0,1.0,0.1,1.0,0.3,0.4,0.0,0.5000000000000001,1.0,0.9000000000000001,1.0,1.0,0.9000000000000001,1.0,1.0
30,0.9114171122994653,0.9391602297484654,0.7815438700732817,0.8463448207565855,0.8852139037433158,0.8599029510794216,0.859620716973658,0.8608397702515352,0.7779778173895823,0.8710427807486633,0.8858635373341257,0.8731649831649834,0.9000920974450388,0.8883996831055654,0.8530204000792236,0.741296296296296,0.5974589027530202,0.7706565656565654,0.7961140819964349
31,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.6,0.2,0.0,1.0,1.0
32,1.0,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.875,0.875,0.5,1.0,0.75
33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.776923076923077,1.0,0.5538461538461539
34,0.9000000000000001,1.0,0.9000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.9000000000000001,1.0,0.9000000000000001,1.0,1.0,1.0,1.0,0.5000000000000001,1.0,0.7000000000000001
35,1.0,1.0,0.7000000000000001,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,1.0,0.9000000000000001,0.4,1.0,1.0
36,1.0,1.0,0.11666666666666668,0.8833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.861111111111111,1.0,1.0,1.0,1.0,0.7222222222222222,1.0,0.861111111111111
37,0.7846153846153846,0.8923076923076925,0.5615384615384615,0.11538461538461539,0.46153846153846156,0.46153846153846156,0.5692307692307692,0.46153846153846156,0.7846153846153846,0.5692307692307692,0.8923076923076925,0.34615384615384615,0.34615384615384615,0.11538461538461539,0.46153846153846156,1.0,0.23076923076923078,0.46153846153846156,0.8846153846153846
38,1.0,0.5538461538461539,0.44615384615384623,0.3384615384615385,0.8923076923076925,0.776923076923077,1.0,0.44615384615384623,0.7846153846153846,0.6615384615384616,0.676923076923077,0.5615384615384615,1.0,0.8923076923076925,0.8846153846153846,1.0,0.676923076923077,0.8923076923076925,0.8923076923076925
39,0.9555555555555556,0.9165032679738562,0.6318627450980392,0.7099673202614378,0.84640522875817,0.9032679738562092,0.8156862745098039,0.8516339869281047,0.8446078431372548,0.896078431372549,0.7854575163398693,0.8462418300653595,0.7856209150326798,0.8431372549019608,0.8960784313725491,0.8392156862745097,0.7526143790849673,0.7616013071895423,0.8049019607843139
40,1.0,0.5000000000000001,0.9000000000000001,0.5,1.0,1.0,1.0,0.9000000000000001,1.0,1.0,0.7999999999999999,0.7999999999999999,1.0,1.0,0.8,0.5000000000000001,0.1,0.3,0.5
41,0.9757575757575757,0.694534632034632,0.6524891774891775,0.9036796536796536,0.8874458874458874,0.7484487734487734,0.7095238095238096,0.8805194805194807,0.7413780663780664,0.8344516594516594,0.6683982683982684,0.8083333333333335,0.9238095238095237,0.9021645021645022,0.7393939393939395,0.7636363636363637,0.47215007215007215,0.4324494949494949,0.6374458874458875
42,0.9418402777777777,0.8416666666666668,0.8541666666666667,0.7304687499999999,0.9314236111111112,0.8736979166666666,1.0,1.0,1.0,0.8350694444444444,0.8437499999999999,1.0,0.8603298611111112,1.0,0.9270833333333333,1.0,0.6000000000000001,0.8394097222222221,0.7191840277777777
43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334
44,1.0,1.0,0.8923076923076925,0.3384615384615385,1.0,1.0,0.6615384615384616,0.6692307692307692,0.8923076923076925,0.8923076923076925,0.8846153846153846,0.5615384615384615,1.0,1.0,0.7846153846153846,0.8923076923076925,0.5461538461538462,0.5692307692307692,0.5538461538461539
45,1.0,1.0,0.5454545454545454,0.8484848484848485,0.1515151515151515,1.0,0.8484848484848485,0.5454545454545454,0.303030303030303,0.8484848484848485,0.606060606060606,1.0,0.6969696969696969,1.0,1.0,0.0,0.4,1.0,0.6484848484848484
46,0.8097378277153557,0.8656991260923843,0.6679567207657096,0.6025176862255516,0.784373699542239,0.9126716604244691,0.687203495630462,0.8506554307116105,0.8426550145651269,0.8658551810237204,0.8220453599667082,0.9597378277153558,0.926570952975447,0.8953495630461921,0.8865792759051185,0.9152933832709114,0.3949438202247191,0.6973158551810237,0.6480545151893468
47,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,0.7,1.0,1.0,0.7,0.56,0.72
48,0.9820261437908496,0.946078431372549,0.8736383442265796,0.8613289760348584,0.9106753812636166,0.8806100217864924,0.9106753812636166,1.0,0.9106753812636166,0.9278867102396514,0.962962962962963,0.9205882352941177,0.962962962962963,0.9176470588235294,0.9084967320261437,1.0,0.7238562091503268,0.8339869281045751,0.812091503267974
49,1.0,1.0,0.7692307692307693,0.5538461538461539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4307692307692308
50,0.8870188684323859,0.8669788975021533,0.473455668604651,0.537898363479759,0.8183624031007749,0.8544654392764857,0.8136062661498706,0.899394379844961,0.7940083979328159,0.8903020025839791,0.8082202842377264,0.8947055340223944,0.8361757105943146,0.8555878552971584,0.8578488372093018,0.8257590439276487,0.4208414082687336,0.6405873169681312,0.5641661283376402
51,0.9720930232558139,0.8395348837209301,0.322125322997416,0.592248062015504,1.0,0.7705426356589147,1.0,0.8980620155038761,1.0,0.8162790697674419,0.9476744186046512,0.8625322997416021,0.9767441860465116,0.82984496124031,0.7701550387596899,0.9709302325581395,0.559173126614987,0.7953488372093023,0.7493540051679588
52,0.8846153846153846,1.0,1.0,0.7692307692307693,0.8846153846153846,0.8846153846153846,0.7692307692307693,0.7692307692307693,0.8846153846153846,0.8846153846153846,0.6538461538461539,0.8846153846153846,0.7692307692307693,0.5384615384615384,1.0,0.7692307692307693,0.4307692307692308,0.8846153846153846,0.7692307692307693
53,0.8757847222222224,0.915375,0.7276458333333332,0.6739722222222223,0.8515416666666664,0.8441666666666667,0.8330624999999996,0.9088749999999999,0.8445555555555556,0.8850416666666665,0.8377708333333332,0.7444305555555556,0.8294166666666666,0.8872500000000002,0.8194861111111112,0.8855833333333334,0.4448333333333334,0.7752499999999999,0.8573888888888888
54,1.0,0.8953703703703705,0.8291666666666666,0.5597222222222223,0.9578703703703705,0.9814814814814815,0.9342592592592593,0.9745370370370371,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.950925925925926,0.9907407407407408,0.9907407407407408,0.9907407407407408,0.9907407407407408,0.6287037037037037,0.7902777777777779,0.7337962962962963
55,1.0,0.8846153846153846,0.6692307692307692,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46153846153846156,0.7846153846153846
56,0.918154761904762,0.8164186507936507,0.516170634920635,0.3552579365079365,0.6726190476190474,0.7722222222222223,0.7113095238095238,0.7395833333333334,0.9032738095238094,0.8199404761904762,0.5976190476190476,0.49434523809523806,0.725843253968254,0.6327628968253969,0.7802579365079365,0.7817460317460317,0.21845238095238093,0.6666666666666667,0.5861855158730159
57,0.9649122807017543,0.8157894736842105,0.5190058479532164,0.5394736842105263,0.7953216374269005,0.8245614035087719,0.9210526315789473,0.8596491228070177,0.9210526315789473,0.8596491228070177,0.6900584795321637,0.7397660818713451,0.881578947368421,0.8596491228070177,0.8947368421052632,0.9210526315789473,0.5380116959064327,0.7660818713450293,0.6739766081871345
58,1.0,1.0,0.5538461538461539,1.0,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5461538461538462,0.7692307692307693,0.5384615384615384
59,1.0,0.8942652329749103,0.8430107526881719,0.839605734767025,0.8172043010752689,0.8709677419354839,0.9046594982078854,0.8910394265232974,0.9053763440860215,0.8698924731182797,0.8767025089605734,0.8582437275985663,0.8792114695340502,0.8792114695340502,0.8865591397849462,0.8247311827956988,0.6347670250896057,0.8293906810035843,0.9127240143369175
60,0.9681818181818181,0.9757575757575758,0.4606060606060606,0.8606060606060607,0.9545454545454546,0.8727272727272727,0.9545454545454546,0.9181818181818181,0.9545454545454546,0.9500000000000001,0.9181818181818182,0.8393939393939395,0.9151515151515152,0.9454545454545454,0.9454545454545454,0.9545454545454546,0.6848484848484849,0.7333333333333333,0.8303030303030302
61,1.0,0.9391025641025643,0.5834935897435897,0.5455662393162393,0.9499643874643874,0.8795584045584045,0.894230769230769,0.936182336182336,0.9608262108262108,0.889957264957265,0.9686609686609685,0.9476495726495727,0.8845441595441594,0.8785612535612535,0.9312678062678064,0.9764957264957266,0.5414529914529914,0.8295584045584042,0.8831908831908831
62,0.8180695847362514,0.8714927048260384,0.6251402918069584,0.6465768799102132,0.8575757575757574,0.8008417508417508,0.68013468013468,0.621324354657688,0.7245791245791245,0.8202020202020203,0.6249158249158249,0.7132435465768799,0.7658249158249157,0.6750280583613916,0.6611111111111111,0.7968013468013467,0.4561167227833895,0.6395061728395061,0.5191358024691358
63,0.9276767676767674,0.9238636363636362,0.7716666666666668,0.686868686868687,0.8447474747474747,0.9164393939393939,0.7349494949494951,0.7910101010101009,0.8402020202020201,0.7171969696969698,0.7668181818181818,0.7798484848484848,0.8397727272727271,0.8646969696969696,0.5739393939393937,0.5363636363636363,0.4302525252525254,0.6940909090909091,0.7438131313131311
64,0.9166666666666667,0.9166666666666667,0.65,0.6888888888888889,0.9444444444444444,0.8277777777777778,1.0,1.0,0.9166666666666667,0.6666666666666666,0.8333333333333333,0.7222222222222221,0.85,0.8,0.8777777777777779,0.861111111111111,0.6611111111111111,0.711111111111111,0.788888888888889
65,1.0,1.0,0.7999999999999999,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7000000000000001,1.0,1.0
66,0.9085714285714285,0.9542857142857143,0.8400000000000001,0.5685714285714285,0.8528571428571429,0.5333333333333332,0.9247619047619048,0.879047619047619,0.907142857142857,0.8419047619047619,0.9542857142857143,0.7895238095238095,0.8071428571428572,0.8857142857142857,0.8366666666666666,0.8876190476190475,0.31238095238095237,0.9542857142857143,0.8595238095238096
67,0.875531914893617,0.8886524822695036,0.7468085106382979,0.7163120567375888,0.7205673758865249,0.9170212765957447,0.7393617021276596,0.8443262411347519,0.8918439716312058,0.8528368794326242,0.723758865248227,0.7840425531914894,0.9085106382978724,0.9053191489361703,0.9659574468085106,0.9393617021276596,0.7177304964539007,0.8315602836879433,0.8489361702127659
68,0.9313725490196079,0.8284313725490197,0.8313725490196078,0.6950980392156862,0.7745098039215685,0.792156862745098,0.747549019607843,0.7745098039215685,0.7745098039215685,0.8186274509803921,0.6465686274509804,0.6299019607843137,0.8431372549019608,0.8431372549019608,0.8225490196078432,0.9558823529411765,0.4264705882352941,0.44313725490196076,0.5882352941176471
69,1.0,0.9913978494623656,0.823536439665472,0.8140979689366786,0.94026284348865,0.838231780167264,0.8918757467144564,0.8971326164874551,0.9761051373954599,0.956989247311828,0.9383512544802869,0.883273596176822,0.8947431302270014,0.8505376344086021,0.9240143369175627,0.7505376344086021,0.620310633213859,0.7311827956989245,0.7359617682198327
70,1.0,0.9351515151515151,0.8548484848484849,0.8242424242424243,0.7224242424242424,0.8893939393939394,0.7681818181818181,0.8736363636363635,0.4836363636363636,0.7827272727272727,0.7312121212121212,0.7727272727272727,0.9242424242424242,0.9375757575757575,0.9172727272727272,0.8881818181818182,0.6509090909090909,0.7224242424242424,0.8972727272727273
71,1.0,0.93,0.0,0.8508333333333333,0.93,0.93,1.0,0.8716666666666665,1.0,1.0,0.7,0.7,0.7799999999999999,0.85,0.8716666666666665,1.0,0.5416666666666667,0.5366666666666667,0.85
72,0.8683908045977012,0.8468390804597703,0.5307471264367816,0.5983716475095785,0.9011015325670498,0.9425287356321839,0.982758620689655,0.982758620689655,1.0,0.9568965517241378,0.9655172413793104,0.9333333333333332,0.8902298850574712,0.9666666666666665,0.9568965517241378,0.913793103448276,0.5118773946360153,0.8258620689655174,0.7948275862068965
73,0.9673400673400673,0.9166666666666666,0.6037037037037036,0.6599326599326601,0.9510101010101011,0.9146464646464647,0.9010101010101013,0.8949494949494952,1.0,0.9227272727272728,0.7760942760942762,0.7232323232323234,1.0,0.9838383838383838,0.8361952861952862,0.9010101010101013,0.41212121212121217,0.7414141414141416,0.6063973063973065
74,0.9434782608695652,0.9057971014492753,0.4479468599033817,0.6150362318840579,0.9101449275362318,0.8724637681159421,0.826086956521739,0.866062801932367,0.981159420289855,0.8805555555555553,0.8428743961352656,0.943478260869565,0.9101449275362319,0.9182367149758452,0.8333333333333334,0.8333333333333334,0.5129227053140096,0.7985507246376811,0.6440821256038649
75,1.0,1.0,0.8518518518518519,0.8012345679012347,1.0,1.0,0.7037037037037037,0.6753086419753087,1.0,0.8049382716049384,1.0,0.8518518518518519,1.0,0.6975308641975309,1.0,1.0,0.5012345679012346,0.9061728395061729,1.0
76,1.0,1.0,0.5158730158730159,0.8107142857142856,1.0,1.0,1.0,1.0,1.0,0.9396825396825397,1.0,1.0,1.0,1.0,1.0,1.0,0.5380952380952382,1.0,0.5809523809523809
77,1.0,1.0,0.8999999999999999,0.55,1.0,1.0,1.0,0.875,1.0,0.8999999999999999,1.0,0.675,1.0,1.0,1.0,1.0,0.5,1.0,0.7
78,0.9582478632478632,0.8552136752136753,0.8259829059829059,0.8179487179487179,0.8650427350427351,0.8480341880341882,0.7885470085470087,0.8720512820512821,0.8673931623931623,0.8202564102564102,0.8627350427350429,0.8681196581196581,0.8732905982905983,0.7745299145299145,0.8423076923076924,0.8794017094017094,0.6238461538461538,0.812008547008547,0.7788461538461539
79,0.9864734299516907,0.9932367149758454,0.6828502415458936,0.5659420289855072,0.9739130434782609,0.9478260869565218,0.9516908212560385,0.9217391304347826,0.8714975845410627,0.8898550724637682,0.9565217391304348,0.9169082125603863,0.9652173913043477,0.9739130434782607,0.991304347826087,0.9739130434782609,0.8458937198067632,0.7154589371980677,0.7294685990338163
80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.6
81,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0
82,1.0,0.9388888888888889,0.7985663082437277,0.9326164874551972,1.0,1.0,1.0,0.9279569892473118,1.0,1.0,0.9722222222222222,0.9354838709677419,0.9333333333333332,0.9430107526881719,0.9881720430107527,1.0,0.6118279569892473,0.863799283154122,0.7817204301075269
83,1.0,1.0,0.9166666666666667,0.8333333333333334,1.0,0.8333333333333333,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.45,0.8333333333333334,0.9,0.5666666666666667,0.6333333333333334
84,0.9532804232804232,0.9548941798941799,0.5548412698412698,0.7548677248677248,1.0,0.9476984126984128,0.9466666666666667,0.9264814814814815,0.9800000000000001,0.8609259259259259,0.8975396825396826,0.7070370370370371,0.9224603174603175,0.8790476190476191,0.8753968253968255,0.9008730158730158,0.5656613756613758,0.6662698412698412,0.5855555555555556
85,0.9811507936507936,0.9886243386243386,0.8841402116402116,0.5629232804232803,0.9365079365079365,0.9537037037037037,0.8865079365079367,0.9067460317460317,0.942063492063492,0.9136904761904762,0.8128306878306878,0.8756216931216932,0.8297619047619046,0.886521164021164,0.864563492063492,0.9277777777777778,0.5304761904761904,0.8227645502645503,0.7502513227513229
86,0.9299980087614498,0.9172939068100356,0.3521505376344086,0.8143966547192355,0.9333034647550776,0.9211917562724016,0.9434139784946236,0.8800228992433295,0.7002489048187971,0.887783751493429,0.9199920350457984,0.8756222620469932,0.9698924731182796,0.9096027479091995,0.9463112305854243,0.9377837514934289,0.6660095579450419,0.6683193946634806,0.6614496216646755
87,1.0,0.8,1.0,1.0,1.0,0.2,0.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,1.0,1.0,0.2,0.4,0.2
88,0.8266666666666665,0.6080000000000001,0.16533333333333336,0.42666666666666664,0.48800000000000004,0.49599999999999994,0.792,0.6,0.792,0.6,0.552,0.4,0.8959999999999999,0.8,0.0,0.5920000000000001,0.56,0.584,0.504
89,0.9724480578139115,0.9074977416440833,0.5626919602529359,0.39430894308943076,0.8247515808491418,0.8755194218608854,0.7488708220415538,0.7910569105691057,0.8545618789521229,0.9504968383017164,0.6672086720867209,0.6649503161698284,0.800542005420054,0.7860885275519421,0.8447154471544716,0.8769647696476964,0.3794037940379403,0.6469738030713641,0.6977416440831075
90,1.0,1.0,0.8385185185185186,0.7162962962962963,1.0,0.9792592592592592,0.9585185185185185,0.8711111111111112,0.9407407407407409,0.9703703703703703,0.9822222222222222,0.9881481481481482,0.9881481481481482,0.968888888888889,1.0,1.0,0.4948148148148148,0.5911111111111111,0.711111111111111
91,1.0,0.8,0.2,0.55,0.8,0.8,0.6,0.6,0.6,0.6,0.8,0.8,1.0,0.55,0.8,0.8,0.35,0.4,0.35
92,1.0,1.0,0.8333333333333333,0.7333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.6,0.9
93,0.8366666666666666,0.8504761904761905,0.6038095238095238,0.4930952380952381,0.8076190476190477,0.7685714285714286,0.8009523809523811,0.7495238095238096,0.7942857142857143,0.7064285714285715,0.8923809523809523,0.9047619047619047,0.6452380952380953,0.6342857142857142,0.85,0.875952380952381,0.582857142857143,0.3823809523809524,0.5052380952380953
94,0.9411419753086421,0.9533333333333333,0.4822222222222222,0.41104938271604935,0.9490740740740742,0.9489814814814813,0.9169753086419754,0.8228395061728395,0.8941975308641978,0.8177777777777777,0.8555864197530862,0.7707716049382716,0.9516666666666665,0.9173765432098763,0.9824074074074073,0.9925925925925926,0.27339506172839506,0.6669135802469136,0.646604938271605
95,0.9605128205128204,1.0,0.657094017094017,0.6596011396011396,0.9627350427350428,0.7766666666666667,1.0,0.984957264957265,1.0,0.9705982905982905,1.0,0.7813675213675215,1.0,0.9436752136752136,0.9407407407407407,1.0,0.5465811965811965,0.9039316239316239,0.8642165242165242
96,0.8700642791551882,0.8776400367309459,0.7352617079889807,0.6446280991735537,0.9343434343434344,0.7951331496786042,0.9027548209366392,0.9185491276400367,0.811662075298439,0.8874196510560146,0.8271349862258954,0.7782369146005509,0.8328741965105602,0.9285583103764922,0.8747933884297523,0.7659779614325068,0.6855371900826447,0.5213498622589531,0.44407713498622586
97,1.0,1.0,0.75,0.7333333333333334,1.0,1.0,0.8333333333333334,0.9166666666666667,0.8333333333333334,0.9166666666666667,0.8333333333333334,0.9166666666666667,1.0,1.0,1.0,1.0,0.6,0.8166666666666667,0.6
98,0.788888888888889,0.8999999999999999,0.9888888888888889,0.8666666666666667,0.8333333333333334,0.3777777777777778,0.7666666666666667,0.7111111111111111,0.8444444444444446,0.8111111111111111,0.8222222222222222,0.8111111111111112,0.9444444444444444,0.8999999999999999,0.6111111111111112,0.8888888888888888,0.4666666666666668,0.8333333333333334,0.8222222222222222
